tweet_ID,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,valence_intensity,anger_intensity,fear_intensity,sadness_intensity,joy_intensity,sentiment_category,emotion_category,keyword_used,user_ID
1278827455252516865,1,0,1,0,0,0,0,0,0,0,0.428,0.455,0.384,0.355,0.33,negative,anger,covid,636874450
1262392554521350146,1,0,1,0,0,0,0,0,0,0,0.436,0.502,0.42200000000000004,0.45799999999999996,0.385,negative,anger,covid,3015193529
1241762376392691712,1,0,1,0,0,0,0,0,0,0,0.488,0.41100000000000003,0.358,0.39399999999999996,0.3670000000000001,neutral,no specific emotion,covid,4504027754
1252990388895281153,1,1,0,0,0,0,0,0,0,0,0.519,0.42200000000000004,0.425,0.384,0.331,neutral,no specific emotion,covid,46936646
1256593541351960578,1,1,0,0,0,0,0,0,0,0,0.498,0.377,0.31,0.32,0.344,neutral,no specific emotion,covid,20245208
1238197054805024768,1,1,1,1,1,1,1,1,1,1,0.43,0.41100000000000003,0.262,0.302,0.285,negative,anger,corona,493672863
1277593070008250368,0,1,0,0,0,0,0,0,0,0,0.46799999999999997,0.449,0.40700000000000003,0.431,0.23399999999999999,negative,anger,covid,1207465154994155527
1252058387405246469,1,0,0,0,0,0,0,0,0,0,0.402,0.552,0.451,0.469,0.32799999999999996,negative,anger,covid,16059147
1262001468560814081,1,0,1,0,0,0,0,0,0,0,0.488,0.40700000000000003,0.36200000000000004,0.375,0.34600000000000003,neutral,no specific emotion,covid,1714223527
1243155088996106245,1,0,0,0,0,0,0,0,0,0,0.3720000000000001,0.39399999999999996,0.46399999999999997,0.475,0.298,negative,sadness,covid,56875450
1243205603142631429,1,0,1,0,0,0,0,0,0,0,0.48,0.461,0.41600000000000004,0.38799999999999996,0.35600000000000004,neutral,no specific emotion,covid,126955629
1275936159982661633,1,1,1,1,1,1,1,1,1,1,0.35100000000000003,0.513,0.35100000000000003,0.41700000000000004,0.29,negative,anger,covid,2496649452
1286690111036493832,0,1,0,0,0,0,0,0,0,0,0.451,0.458,0.476,0.457,0.278,negative,fear,covid,1242972948341886982
1259829252834263045,0,1,0,0,0,1,0,0,0,0,0.4,0.555,0.506,0.502,0.22699999999999998,negative,anger,covid,776552882384449537
1256428665161814021,1,1,1,1,1,1,1,1,1,1,0.4270000000000001,0.344,0.37,0.40299999999999997,0.252,negative,sadness,covid,390381990
1282669954060505089,1,1,1,1,1,1,1,1,1,1,0.382,0.455,0.539,0.501,0.241,negative,fear,corona,1214972409662595072
1241639095866028032,0,1,0,1,0,0,0,0,0,0,0.428,0.431,0.396,0.423,0.31,negative,anger,covid,451979107
1278863542616313858,1,0,0,0,0,0,0,0,0,0,0.33,0.5479999999999999,0.453,0.446,0.187,negative,anger,covid,67653749
1242508993978871810,1,0,0,0,0,0,0,0,0,0,0.49,0.406,0.504,0.37,0.29100000000000004,neutral,no specific emotion,wuhan,3837314963
1285887587887046656,0,1,0,0,0,0,0,0,0,0,0.69,0.341,0.301,0.226,0.564,positive,joy,covid,2250565118
1250108626603311104,0,1,0,0,0,0,0,0,0,0,0.469,0.445,0.42,0.37799999999999995,0.369,negative,anger,covid,409903803
1254685412309819394,1,0,0,0,0,0,0,0,0,0,0.423,0.473,0.414,0.337,0.24100000000000002,negative,anger,corona,278831497
1245301484742311936,0,1,0,0,0,0,0,0,0,0,0.465,0.515,0.425,0.44299999999999995,0.307,negative,anger,covid,39165191
1270351990640574464,1,0,0,0,0,0,0,0,0,0,0.514,0.318,0.509,0.414,0.319,neutral,no specific emotion,covid,4376981173
1247668066441461760,1,0,0,0,0,0,0,0,0,0,0.509,0.461,0.405,0.42200000000000004,0.34700000000000003,neutral,no specific emotion,corona,368960447
1264353955343151104,1,0,0,0,0,0,0,0,0,0,0.508,0.406,0.35,0.317,0.363,neutral,no specific emotion,covid,140362670
1227307611072192512,1,0,0,0,0,0,0,0,0,0,0.47600000000000003,0.43799999999999994,0.478,0.358,0.32,negative,fear,corona,267296716
1283473988081991680,0,1,0,0,0,0,0,0,0,0,0.454,0.444,0.455,0.411,0.331,negative,fear,corona,1191472483586596865
1262279683837579265,1,0,0,0,0,0,0,0,0,0,0.524,0.387,0.368,0.32799999999999996,0.39399999999999996,positive,joy,covid,1226263129
1240247187621072896,1,0,1,0,0,0,0,0,0,0,0.204,0.752,0.501,0.55,0.125,very negative,anger,covid,1222577625576525826
1280382945425932293,0,0,1,0,0,0,1,0,0,0,0.495,0.405,0.331,0.33,0.368,neutral,no specific emotion,covid,1189981005106446336
1245843732320133124,1,0,0,0,0,0,0,0,0,0,0.633,0.309,0.32799999999999996,0.34,0.449,positive,joy,covid,353903334
1260168852228444160,1,0,0,0,0,0,0,0,0,0,0.42200000000000004,0.425,0.512,0.445,0.253,negative,fear,covid,598762962
1235277294136111104,0,0,0,1,0,0,0,0,0,0,0.574,0.39,0.327,0.32,0.37,positive,joy,covid,1231540362184814592
1264209813334097922,1,0,0,0,0,0,0,0,0,0,0.295,0.55,0.597,0.5429999999999999,0.187,very negative,fear,covid,2342388884
1288166805098332164,1,0,1,0,0,0,0,0,0,0,0.454,0.44,0.34700000000000003,0.338,0.26,negative,anger,covid,1243170193666379779
1273801693285675008,1,1,0,0,0,0,0,0,0,0,0.473,0.47,0.48200000000000004,0.465,0.262,negative,fear,covid,16116288
1247466538510278657,1,0,0,0,0,0,0,0,0,0,0.324,0.483,0.526,0.578,0.11599999999999999,negative,sadness,corona,1209965420637282304
1249821450384445440,1,1,0,0,0,0,0,0,0,0,0.424,0.503,0.556,0.385,0.231,negative,fear,corona,1241392330424360965
1250503186491666432,1,1,0,0,0,0,0,0,0,0,0.431,0.335,0.35,0.34299999999999997,0.22899999999999998,negative,fear,covid,1229045385089318913
1281785043191504896,1,1,0,0,0,0,0,0,0,0,0.453,0.491,0.473,0.442,0.324,negative,anger,corona,1275504670644076552
1248339334325063681,0,0,1,0,0,0,0,0,0,0,0.7020000000000001,0.32299999999999995,0.326,0.321,0.52,very positive,joy,covid,255634896
1280566078360317952,1,0,0,0,0,0,0,0,0,0,0.401,0.5660000000000001,0.46,0.461,0.142,negative,anger,corona,1233846386468110341
1269491460644069376,1,1,1,1,1,1,1,1,1,1,0.511,0.309,0.34600000000000003,0.387,0.33899999999999997,neutral,no specific emotion,covid,1119805975932747777
1283077363610206208,1,0,0,0,0,0,0,0,0,0,0.6459999999999999,0.312,0.224,0.287,0.483,positive,joy,covid,2972878711
1285616488590737408,0,0,1,0,0,0,0,0,0,0,0.504,0.431,0.374,0.408,0.316,neutral,no specific emotion,covid,46922980
1276551831787835393,0,1,0,0,0,0,0,1,0,0,0.526,0.447,0.37799999999999995,0.392,0.389,positive,joy,covid,12237542
1264633446149865472,0,1,0,0,0,0,0,0,0,0,0.46399999999999997,0.38299999999999995,0.419,0.358,0.298,negative,fear,covid,482840178
1275130258866548736,1,0,0,0,0,0,0,0,0,0,0.4,0.46799999999999997,0.54,0.486,0.27899999999999997,negative,fear,covid,919719780906541056
1248251455200301056,1,0,1,1,0,0,0,0,0,0,0.462,0.479,0.38799999999999996,0.397,0.35700000000000004,negative,anger,covid,461720085
1288143800850948102,1,0,0,0,0,0,0,0,0,1,0.438,0.482,0.54,0.475,0.324,negative,fear,covid,3265498596
1272619262864220165,0,1,0,0,0,0,0,0,0,0,0.423,0.434,0.496,0.41200000000000003,0.284,negative,fear,covid,2778469110
1281632354021277698,1,0,0,0,0,0,0,0,0,0,0.6759999999999999,0.306,0.249,0.249,0.5489999999999999,positive,joy,covid,933256498729377792
1264653665320742917,0,1,0,1,0,0,0,0,0,0,0.368,0.53,0.478,0.51,0.23,negative,anger,covid,1230874184349290503
1285177836312031232,0,1,1,0,0,0,0,0,0,0,0.42,0.501,0.447,0.455,0.234,negative,anger,covid,923754380213362688
1284570044668624896,0,1,0,0,0,0,0,0,0,0,0.578,0.298,0.35200000000000004,0.325,0.406,positive,joy,corona,230127542
1263582351453388800,0,1,0,0,0,0,0,0,0,0,0.611,0.344,0.364,0.32,0.423,positive,joy,covid,1259846331822202880
1267522452399116288,1,1,0,0,0,0,0,0,0,0,0.361,0.568,0.504,0.478,0.264,negative,anger,covid,3306520526
1275066196040138759,0,1,0,0,1,0,0,0,0,0,0.434,0.5,0.512,0.431,0.25,negative,fear,covid,32440356
1253258931310407680,1,0,1,0,0,0,0,0,0,0,0.511,0.42100000000000004,0.396,0.392,0.34700000000000003,neutral,no specific emotion,covid,124751697
1257108974438154241,0,1,0,0,0,0,0,0,0,0,0.414,0.535,0.446,0.424,0.262,negative,anger,covid,1172149158372958208
1242919265122103298,0,1,0,0,0,0,0,0,0,0,0.46799999999999997,0.45299999999999996,0.4920000000000001,0.433,0.314,negative,fear,covid,988057890161389569
1237563622940794880,1,1,1,1,1,1,1,1,1,1,0.529,0.392,0.41200000000000003,0.355,0.41600000000000004,positive,joy,covid,2580789621
1257940943338160128,1,0,0,0,0,0,0,0,0,0,0.449,0.387,0.307,0.376,0.28,negative,anger,corona,1160674620028215296
1243620495607640065,0,1,0,0,0,0,0,0,0,0,0.45,0.336,0.452,0.45,0.282,negative,fear,corona,1058859480233005058
1246175186224848896,0,0,1,0,0,0,0,0,0,0,0.37,0.56,0.67,0.56,0.242,negative,fear,covid,1216941542537158659
1258022146913325056,1,0,0,0,0,0,0,0,0,0,0.46299999999999997,0.425,0.544,0.389,0.28600000000000003,negative,fear,covid,23756930
1253947599649779713,0,0,1,0,0,0,0,0,0,0,0.42200000000000004,0.473,0.47200000000000003,0.44299999999999995,0.299,negative,anger,covid,1014403391609589760
1244769299857899520,0,1,0,0,0,0,0,0,0,0,0.768,0.23600000000000002,0.23,0.254,0.672,very positive,joy,wuhan,253162575
1232826453764513792,1,1,1,1,1,1,1,1,1,1,0.37,0.49,0.505,0.5760000000000001,0.28300000000000003,negative,sadness,covid,3705804553
1264214936366039040,1,0,0,1,1,0,0,0,0,0,0.37799999999999995,0.442,0.48,0.4,0.19,negative,fear,covid,1202600449909673984
1260500772380442628,1,1,0,1,0,0,0,0,0,0,0.406,0.516,0.479,0.509,0.27899999999999997,negative,anger,covid,3066129832
1270337443649269761,1,0,0,0,0,0,0,0,0,0,0.445,0.486,0.506,0.46799999999999997,0.251,negative,fear,covid,625012609
1258205319135744001,1,1,1,1,1,1,1,1,1,1,0.516,0.327,0.46799999999999997,0.376,0.29100000000000004,neutral,no specific emotion,covid,41451371
1260247324111978497,0,1,0,0,0,0,0,0,0,0,0.526,0.428,0.395,0.40299999999999997,0.317,positive,joy,covid,35215651
1238714259728674818,0,1,0,0,0,0,1,0,0,0,0.348,0.4970000000000001,0.684,0.521,0.172,negative,fear,corona,2779220266
1267872789601673222,1,1,0,1,0,0,0,0,0,0,0.253,0.5579999999999999,0.636,0.7170000000000001,0.205,very negative,sadness,covid,424330335
1273781929381371909,0,1,0,1,0,0,1,0,0,0,0.47700000000000004,0.45899999999999996,0.447,0.38299999999999995,0.397,negative,anger,covid,274233761
1237383673814671361,1,0,1,0,0,0,0,0,0,0,0.45399999999999996,0.505,0.415,0.39799999999999996,0.309,negative,anger,corona,1116643579584286720
1244753557305335808,0,1,1,0,0,0,0,0,0,0,0.47,0.40299999999999997,0.518,0.429,0.325,negative,fear,corona,25212544
1286051634397753345,0,1,1,0,0,0,0,0,0,0,0.482,0.439,0.445,0.434,0.369,neutral,no specific emotion,covid,2690417377
1240696015780343812,1,1,0,0,0,0,0,0,0,0,0.455,0.39399999999999996,0.376,0.38299999999999995,0.324,negative,anger,covid,782711032095526912
1255572016817676288,0,1,0,0,0,0,0,0,0,1,0.509,0.41200000000000003,0.392,0.345,0.266,neutral,no specific emotion,covid,1019285278752534530
1278002516005998593,1,0,0,0,0,0,0,0,0,0,0.465,0.47600000000000003,0.495,0.466,0.35,negative,fear,corona,1265763569662144512
1273253658524880897,0,1,1,0,0,0,0,0,0,0,0.364,0.514,0.525,0.479,0.20199999999999999,negative,fear,covid,271512487
1249061089100382216,0,1,0,0,0,1,0,0,0,0,0.504,0.344,0.363,0.315,0.41200000000000003,neutral,no specific emotion,corona,87494059
1271569419987308544,0,1,0,0,0,0,0,0,0,0,0.418,0.467,0.366,0.41,0.257,negative,anger,covid,930055988790616065
1259774518572118016,1,0,1,0,0,0,0,0,0,0,0.478,0.409,0.429,0.382,0.266,negative,fear,covid,1009899738
1252648428368130048,1,0,0,0,0,0,0,0,0,0,0.5660000000000001,0.35600000000000004,0.33399999999999996,0.38,0.406,positive,joy,covid,1247959111741911042
1238910520331296768,1,0,0,0,0,0,0,0,0,0,0.35200000000000004,0.5760000000000001,0.501,0.484,0.217,negative,anger,corona,1157080194173349888
1257786168927825922,1,1,0,0,0,0,0,0,0,0,0.34,0.588,0.555,0.508,0.18899999999999997,negative,anger,covid,360510745
1252003094042259456,1,0,0,0,0,0,0,0,0,0,0.37,0.588,0.62,0.524,0.281,negative,fear,corona,1132077507950329861
1241057535978688512,1,1,0,0,0,0,0,0,0,0,0.535,0.41600000000000004,0.358,0.32,0.39399999999999996,positive,joy,corona,752535971573428224
1288596942021251072,1,0,0,0,0,0,0,0,0,0,0.407,0.419,0.526,0.475,0.238,negative,fear,covid,100436135
1251328063994019840,1,0,0,0,1,0,0,0,0,0,0.475,0.462,0.397,0.41200000000000003,0.293,negative,anger,covid,208418560
1265627867574153216,0,0,0,0,1,0,0,0,0,0,0.444,0.35700000000000004,0.38299999999999995,0.39799999999999996,0.26899999999999996,negative,sadness,covid,957175846976016385
1250041993000030208,1,1,0,0,0,0,0,0,0,0,0.43,0.47700000000000004,0.48100000000000004,0.467,0.29600000000000004,negative,fear,corona,182758424
1250892282162827273,1,0,0,0,0,0,0,0,0,0,0.546,0.455,0.45,0.439,0.35100000000000003,positive,joy,covid,36327407
1248655521101631488,1,1,0,0,0,0,0,0,0,0,0.41600000000000004,0.45399999999999996,0.41700000000000004,0.415,0.275,negative,anger,wuhan,4549068679
1256211959839625216,0,0,1,0,0,0,0,0,0,0,0.475,0.34600000000000003,0.402,0.33899999999999997,0.38,negative,fear,corona,733819963241156608
1253458311657263110,1,0,0,0,0,0,0,0,0,0,0.303,0.6579999999999999,0.46299999999999997,0.491,0.22399999999999998,negative,anger,covid,22357951
1256233532655108103,0,0,1,0,0,0,0,0,0,0,0.408,0.546,0.513,0.452,0.168,negative,anger,covid,863051217290899456
1237937113519329280,1,0,1,1,0,0,0,1,0,0,0.434,0.612,0.37,0.42,0.337,negative,anger,corona,879555516397223937
1288034683708637191,1,0,0,1,0,0,0,0,0,0,0.52,0.331,0.498,0.445,0.28300000000000003,neutral,no specific emotion,covid,230869128
1245163786723622914,0,1,0,0,0,0,1,0,0,0,0.365,0.581,0.545,0.524,0.196,negative,anger,corona,1214050566399115264
1250151230707576832,1,0,0,0,0,0,0,0,0,0,0.48200000000000004,0.40399999999999997,0.541,0.38,0.348,neutral,no specific emotion,covid,86741330
1233832401811525632,1,1,0,0,0,0,0,0,0,0,0.377,0.535,0.62,0.516,0.226,negative,fear,corona,210318051
1258754079322509314,0,1,1,1,0,0,0,0,0,0,0.466,0.40299999999999997,0.392,0.353,0.282,negative,anger,covid,978350347491127297
1283941686293393409,1,0,0,0,0,0,0,0,0,0,0.29,0.507,0.597,0.505,0.131,very negative,fear,covid,353094085
1283958613300719617,1,0,0,0,0,0,0,0,0,0,0.312,0.5429999999999999,0.511,0.486,0.194,negative,anger,covid,1283103240276660224
1250604151165181952,1,1,0,0,0,0,0,0,0,0,0.507,0.384,0.39899999999999997,0.332,0.35200000000000004,neutral,no specific emotion,covid,264076679
1257669626139475971,1,0,0,0,0,0,0,0,0,0,0.506,0.39299999999999996,0.327,0.282,0.336,neutral,no specific emotion,covid,1223360108014555144
1256912224192466944,1,0,0,0,0,0,0,0,0,0,0.39,0.57,0.536,0.46299999999999997,0.17,negative,anger,covid,122542032
1243677905722445825,1,1,0,0,0,0,0,0,0,0,0.39799999999999996,0.517,0.575,0.5529999999999999,0.301,negative,fear,covid,187879693
1244255303782281221,1,1,1,1,1,1,1,1,1,1,0.494,0.366,0.434,0.389,0.332,neutral,no specific emotion,covid,88597937
1241230075414097922,1,1,1,1,1,1,1,1,1,1,0.273,0.602,0.35,0.402,0.243,very negative,anger,covid,209333909
1263577347942383619,1,0,0,0,0,0,0,0,0,0,0.379,0.449,0.455,0.426,0.192,negative,fear,covid,108936631
1267769392651276288,0,1,1,0,0,0,0,0,0,0,0.478,0.41700000000000004,0.495,0.462,0.304,negative,fear,covid,89172274
1245213218332717056,1,1,1,1,1,1,1,1,1,1,0.474,0.326,0.33399999999999996,0.32299999999999995,0.258,negative,fear,corona,109245855
1269829557671964672,1,0,0,0,0,0,0,0,0,0,0.4970000000000001,0.382,0.35700000000000004,0.331,0.318,neutral,no specific emotion,corona,341989162
1269290998405963777,1,0,0,0,0,1,0,0,0,0,0.4320000000000001,0.474,0.41200000000000003,0.409,0.257,negative,anger,covid,506730928
1249583750653992960,1,0,0,1,0,0,0,0,0,0,0.597,0.35,0.355,0.306,0.40399999999999997,positive,joy,corona,929712797071572992
1239597806052048901,0,1,1,0,0,0,0,0,0,0,0.28600000000000003,0.517,0.625,0.59,0.158,very negative,fear,covid,98914369
1245446402412630016,1,0,0,0,0,0,0,0,0,0,0.542,0.342,0.349,0.354,0.358,positive,joy,covid,360170249
1240485284040658945,1,1,0,0,0,0,0,0,0,0,0.446,0.508,0.504,0.445,0.327,negative,anger,corona,26834351
1232846212442808322,1,0,0,0,0,0,0,0,0,0,0.36200000000000004,0.441,0.503,0.428,0.207,negative,fear,corona,1220971135480680449
1232610327176630273,1,1,1,1,1,1,1,1,1,1,0.535,0.379,0.434,0.316,0.366,positive,joy,covid,983033823100325888
1245281199624540160,1,1,1,1,1,1,1,1,1,1,0.494,0.348,0.289,0.27,0.35,neutral,no specific emotion,covid,41588840
1238330180223057920,1,1,1,1,1,0,0,0,0,0,0.55,0.335,0.36200000000000004,0.34600000000000003,0.41100000000000003,positive,joy,covid,2848928110
1272264311038042112,0,1,0,0,0,0,0,0,0,0,0.531,0.3670000000000001,0.46299999999999997,0.34700000000000003,0.322,positive,joy,covid,38400130
1266741423296016385,1,1,1,1,0,0,0,0,0,0,0.46799999999999997,0.47700000000000004,0.431,0.434,0.262,negative,anger,covid,15010549
1235388865982025728,1,1,1,0,0,0,0,0,0,0,0.38799999999999996,0.545,0.433,0.439,0.218,negative,anger,corona,1254178464
1257090080545652738,1,0,1,0,0,0,0,0,0,0,0.493,0.414,0.499,0.434,0.33,neutral,no specific emotion,covid,3175513689
1262367349023399938,0,1,0,0,0,0,0,0,0,0,0.54,0.355,0.3670000000000001,0.344,0.25,positive,joy,covid,1174911644628946944
1257010752327757824,1,0,0,0,0,0,0,0,0,0,0.546,0.34,0.325,0.321,0.377,positive,joy,covid,991860199748091904
1249793614429007873,0,0,1,1,0,0,0,0,0,0,0.486,0.43799999999999994,0.48700000000000004,0.38799999999999996,0.317,neutral,no specific emotion,wuhan,1186330975975936002
1230560077486014465,1,0,1,0,0,0,0,0,0,0,0.431,0.3720000000000001,0.457,0.4320000000000001,0.28600000000000003,negative,fear,wuhan,396916684
1237767969624727557,1,1,0,0,0,0,0,0,0,0,0.392,0.45799999999999996,0.542,0.46,0.15,negative,fear,covid,308951045
1245999917958672387,1,0,0,0,0,0,0,0,0,0,0.47600000000000003,0.447,0.4370000000000001,0.375,0.308,negative,anger,covid,2231384261
1247142731895525378,1,0,0,0,0,0,0,0,0,0,0.428,0.5720000000000001,0.52,0.45,0.305,negative,anger,corona,213104561
1246025918457544705,1,0,0,0,0,0,0,0,0,0,0.605,0.353,0.375,0.341,0.525,positive,joy,wuhan,1240271661099859972
1260222566322577408,1,0,0,0,0,0,0,0,0,0,0.652,0.318,0.377,0.321,0.473,positive,joy,covid,1039962809650630658
1255681892885639168,1,1,0,0,0,0,0,0,0,0,0.478,0.41100000000000003,0.48100000000000004,0.435,0.369,negative,fear,covid,935246427437125634
1289137364594434050,1,0,1,0,0,0,0,0,0,0,0.453,0.44,0.46,0.4270000000000001,0.214,negative,fear,covid,959084118163247104
1242173394994499584,1,1,1,0,0,0,0,0,0,0,0.519,0.465,0.384,0.406,0.3,neutral,no specific emotion,covid,97921480
1246849794418470912,1,0,0,0,0,0,0,0,0,0,0.359,0.441,0.428,0.44299999999999995,0.191,negative,sadness,covid,2260927735
1244154945282011141,1,0,0,0,0,1,0,0,0,0,0.511,0.425,0.474,0.354,0.256,neutral,no specific emotion,covid,751048820184809472
1278795104044691457,0,1,0,0,0,0,0,0,0,0,0.555,0.388,0.236,0.28300000000000003,0.48,positive,joy,covid,480968260
1257302305864470534,1,0,0,0,0,0,0,0,0,0,0.439,0.42200000000000004,0.462,0.377,0.298,negative,fear,covid,942802400
1263430308659159040,1,1,0,0,0,0,0,0,0,0,0.655,0.29600000000000004,0.314,0.306,0.512,positive,joy,covid,197958135
1267736583018622977,0,1,0,0,0,0,0,0,0,0,0.32799999999999996,0.49,0.531,0.501,0.172,negative,fear,covid,372777814
1259272527475597312,1,1,0,0,0,0,1,0,0,0,0.616,0.314,0.242,0.306,0.47700000000000004,positive,joy,covid,890973642405933059
1283554443959635975,1,0,0,0,0,0,0,0,0,0,0.409,0.47,0.503,0.4920000000000001,0.28,negative,fear,covid,2383696115
1246897061561335809,1,1,1,1,1,1,1,1,1,1,0.264,0.561,0.479,0.509,0.102,very negative,anger,covid,1239516781330305025
1269331332309618690,1,0,0,0,0,0,0,0,1,0,0.381,0.564,0.499,0.474,0.281,negative,anger,covid,843199786916466689
1245226282771722241,0,0,0,1,0,0,0,0,0,0,0.40700000000000003,0.391,0.54,0.47600000000000003,0.248,negative,fear,covid,847829320664055809
1242419380882980864,0,1,1,0,0,0,0,0,0,0,0.363,0.479,0.532,0.45399999999999996,0.22699999999999998,negative,fear,covid,2363233633
1285553433660067840,1,0,0,0,0,0,0,0,0,0,0.418,0.49,0.555,0.49,0.301,negative,fear,covid,634079264
1240917625296662530,1,1,0,0,0,0,0,0,0,0,0.48,0.431,0.425,0.39799999999999996,0.301,neutral,no specific emotion,corona,800854244630863877
1234742743982891008,1,0,1,0,0,0,0,0,0,0,0.593,0.392,0.39399999999999996,0.41700000000000004,0.45399999999999996,positive,joy,covid,224645928
1244711039486263299,1,0,0,0,0,0,0,0,0,0,0.485,0.48100000000000004,0.409,0.396,0.37,neutral,no specific emotion,covid,977828580
1278009957057732608,1,1,0,0,0,0,0,0,0,0,0.326,0.565,0.478,0.4920000000000001,0.201,negative,anger,covid,2478639134
1281612634358517760,0,0,1,0,0,0,0,0,0,0,0.461,0.454,0.42,0.395,0.387,negative,anger,covid,2343896149
1272053048316252160,1,1,0,0,0,0,0,0,0,0,0.439,0.547,0.55,0.504,0.401,negative,fear,covid,1482502040
1281693670048239617,1,1,0,0,0,0,0,0,0,0,0.5670000000000001,0.353,0.31,0.318,0.405,positive,joy,covid,856535168
1269252697255010306,1,0,1,1,0,0,0,0,0,0,0.48100000000000004,0.494,0.4320000000000001,0.3720000000000001,0.317,neutral,no specific emotion,covid,362468899
1240507062506983424,1,0,0,0,0,0,0,0,0,0,0.5589999999999999,0.3,0.344,0.355,0.467,positive,joy,corona,2511801547
1248814088945352706,1,1,0,0,0,0,0,0,0,0,0.507,0.42200000000000004,0.434,0.392,0.325,neutral,no specific emotion,covid,2420936184
1241750929231220740,1,0,0,0,0,0,0,0,0,0,0.439,0.40399999999999997,0.46,0.406,0.312,negative,fear,covid,757915823822430209
1277626680077680641,0,1,1,0,0,0,0,0,0,0,0.615,0.34600000000000003,0.319,0.325,0.46299999999999997,positive,joy,covid,112978100
1255221271463428098,1,1,0,0,0,0,0,0,0,0,0.507,0.33799999999999997,0.374,0.40299999999999997,0.28600000000000003,neutral,no specific emotion,covid,1614583614
1255159963502153729,0,1,0,0,0,0,0,0,0,0,0.47600000000000003,0.366,0.312,0.316,0.375,negative,anger,covid,123070564
1237930163163353089,1,0,0,0,0,0,0,0,0,0,0.294,0.502,0.748,0.579,0.166,very negative,fear,covid,155678064
1237449287883161601,0,1,0,1,0,0,0,0,0,0,0.515,0.38799999999999996,0.331,0.39399999999999996,0.32899999999999996,neutral,no specific emotion,corona,1014311690702184451
1257644729203937281,1,0,0,0,0,0,0,0,0,0,0.32899999999999996,0.48700000000000004,0.69,0.5920000000000001,0.168,negative,fear,covid,2355442728
1282076270986178566,1,1,0,1,0,0,0,0,0,0,0.27,0.602,0.5660000000000001,0.526,0.13699999999999998,very negative,anger,covid,556227182
1283194905796308994,1,0,0,0,0,0,0,0,0,0,0.35700000000000004,0.508,0.598,0.495,0.233,negative,fear,covid,956543469245284353
1243306209727467531,0,1,0,0,0,0,0,0,0,0,0.381,0.45799999999999996,0.618,0.462,0.19899999999999998,negative,fear,covid,4621142603
1268926531260350473,1,1,1,1,1,1,1,1,1,1,0.457,0.379,0.568,0.405,0.249,negative,fear,covid,16683014
1239620357117616136,0,1,1,0,0,0,0,0,0,0,0.258,0.684,0.425,0.547,0.142,very negative,anger,corona,1128337957289697281
1264737776987226117,0,1,0,0,0,0,0,0,0,0,0.483,0.47200000000000003,0.35100000000000003,0.381,0.287,neutral,no specific emotion,covid,730787533911666688
1253655348629712899,1,1,0,0,0,0,0,0,0,0,0.396,0.546,0.408,0.45899999999999996,0.254,negative,anger,covid,2746567504
1262773060983193601,1,0,0,0,0,0,0,0,0,0,0.473,0.456,0.48200000000000004,0.45299999999999996,0.275,negative,fear,covid,1202096994883440641
1265616513622515713,1,1,0,0,0,0,0,0,0,0,0.455,0.479,0.5479999999999999,0.484,0.319,negative,fear,covid,20341060
1269527569491038208,0,0,1,0,0,0,0,0,0,0,0.51,0.47,0.462,0.382,0.285,neutral,no specific emotion,covid,928529136909295621
1266131460391669760,0,0,1,0,0,0,0,0,0,0,0.40700000000000003,0.522,0.5539999999999999,0.45799999999999996,0.23,negative,fear,covid,188273669
1276953161564028930,1,1,1,1,0,0,0,0,0,0,0.737,0.312,0.18,0.247,0.648,very positive,joy,covid,771022021
1283906808780853251,1,0,0,0,0,0,0,0,0,0,0.466,0.467,0.518,0.466,0.213,negative,fear,covid,66344113
1241080296294023169,1,0,0,0,0,0,0,0,0,0,0.46299999999999997,0.39399999999999996,0.48,0.33,0.276,negative,fear,covid,76481951
1257507499592355840,1,0,0,0,0,0,0,0,0,0,0.46799999999999997,0.507,0.368,0.415,0.263,negative,anger,covid,2452941901
1286551213572489217,1,0,0,1,0,0,0,0,0,0,0.441,0.349,0.354,0.35100000000000003,0.326,negative,fear,covid,1281502406816268288
1256305019269210112,1,1,1,1,1,1,1,1,1,1,0.466,0.39299999999999996,0.315,0.348,0.391,negative,anger,covid,815997508375678976
1287419125074210818,1,0,0,0,0,0,0,0,0,0,0.453,0.467,0.453,0.387,0.298,negative,anger,covid,2328167700
1268441298513600512,1,1,0,0,0,0,0,0,0,0,0.631,0.29100000000000004,0.312,0.327,0.358,positive,joy,covid,822028570881101824
1278131946489430016,0,1,1,1,0,0,0,0,0,0,0.22,0.561,0.665,0.617,0.1,very negative,fear,covid,859126464
1238256996748611587,1,1,0,0,0,0,0,0,0,0,0.525,0.426,0.439,0.369,0.364,positive,joy,wuhan,49094502
1238273668863741954,1,1,1,1,0,0,0,0,0,0,0.36200000000000004,0.496,0.54,0.51,0.245,negative,fear,corona,819717101682393088
1273703989281009664,1,1,0,0,0,0,0,0,0,0,0.527,0.39399999999999996,0.33299999999999996,0.306,0.353,positive,joy,corona,3166472169
1281211659177136140,0,1,0,0,0,0,0,0,0,0,0.452,0.476,0.465,0.416,0.285,negative,anger,covid,43095041
1244352433863753735,1,1,1,1,1,1,1,1,1,1,0.484,0.33799999999999997,0.29600000000000004,0.33799999999999997,0.257,neutral,no specific emotion,covid,19787029
